DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,DISTRICT,DT_CEN_CD,ST_NM,ST_CEN_CD,geometry,flag
24525,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24526,ARUNACHAL PRADESH,245,Tawang,U,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24527,ARUNACHAL PRADESH,245,Tawang,U,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24528,ARUNACHAL PRADESH,245,Tawang,U,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24529,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24530,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24531,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24532,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24533,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24534,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24535,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24536,ARUNACHAL PRADESH,245,Tawang,U,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24537,ARUNACHAL PRADESH,245,Tawang,U,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24538,ARUNACHAL PRADESH,245,Tawang,U,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24539,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24540,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24541,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24542,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24543,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24544,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
24545,ARUNACHAL PRADESH,245,Tawang,R,Tawang,1,Arunanchal Pradesh,12,"c(NA, NA)",NA
5901,UTTARAKHAND,59,Tehri Garhwal,U,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5903,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5904,UTTARAKHAND,59,Tehri Garhwal,U,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5905,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5906,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5907,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5908,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5909,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5910,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5911,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5912,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5914,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5915,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5916,UTTARAKHAND,59,Tehri Garhwal,U,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5917,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5918,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5919,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5920,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5921,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5922,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5923,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5924,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5925,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5926,UTTARAKHAND,59,Tehri Garhwal,U,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5927,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5928,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5929,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5930,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5931,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5932,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5933,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5934,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5935,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5936,UTTARAKHAND,59,Tehri Garhwal,U,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5937,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5938,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5939,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5940,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5941,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5942,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5943,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5944,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
5945,UTTARAKHAND,59,Tehri Garhwal,R,Tehri Garhwal,4,Uttarakhand,5,"c(NA, NA)",NA
86901,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86902,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86903,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86904,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86905,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86906,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86907,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86908,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86909,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86910,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86911,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86912,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86913,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86914,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86915,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86916,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86917,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86918,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86919,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86920,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86921,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86922,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86923,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86924,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86925,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86926,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86927,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86928,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86929,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86930,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86931,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86932,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86933,MAHARASHTRA,869,Palghar,R,Thane,21,Maharashtra,27,"c(NA, NA)",NA
86934,MAHARASHTRA,869,Palghar,U,Thane,21,Maharashtra,27,"c(NA, NA)",NA
